date,mobile & wireless
2008-09-27,1.0632759257846647
2008-09-28,1.06792921211195
2008-09-29,1.0725824984392351
2008-09-30,1.0772357847665204
2008-10-01,1.0818890710938056
2008-10-02,1.0818890710938056
2008-10-03,1.0818890710938056
2008-10-04,1.0818890710938056
2008-10-05,1.0818890710938056
2008-10-06,1.0818890710938056
2008-10-07,1.0818890710938056
2008-10-08,1.0818890710938056
2008-10-09,1.0818890710938056
2008-10-10,1.0818890710938056
2008-10-11,1.0818890710938056
2008-10-12,1.0818890710938056
2008-10-13,1.0818890710938056
2008-10-14,1.0818890710938056
2008-10-15,1.0818890710938056
2008-10-16,1.0818890710938056
2008-10-17,1.0818890710938056
2008-10-18,1.0818890710938056
2008-10-19,1.0818890710938056
2008-10-20,1.0818890710938056
2008-10-21,1.0818890710938056
2008-10-22,1.0818890710938056
2008-10-23,1.0818890710938056
2008-10-24,1.0818890710938056
2008-10-25,1.0818890710938056
2008-10-26,1.0818890710938056
2008-10-27,1.0818890710938056
2008-10-28,1.0818890710938056
2008-10-29,1.0818890710938056
2008-10-30,1.0818890710938056
2008-10-31,1.0818890710938056
2008-11-01,1.0818890710938056
2008-11-02,1.0830523926756268
2008-11-03,1.084215714257448
2008-11-04,1.0853790358392694
2008-11-05,1.0865423574210906
2008-11-06,1.087705679002912
2008-11-07,1.0888690005847332
2008-11-08,1.0900323221665547
2008-11-09,1.0911956437483759
2008-11-10,1.0923589653301973
2008-11-11,1.0935222869120185
2008-11-12,1.09468560849384
2008-11-13,1.095848930075661
2008-11-14,1.0970122516574823
2008-11-15,1.0981755732393037
2008-11-16,1.099338894821125
2008-11-17,1.1005022164029463
2008-11-18,1.1016655379847675
2008-11-19,1.102828859566589
2008-11-20,1.1039921811484101
2008-11-21,1.1051555027302316
2008-11-22,1.1063188243120528
2008-11-23,1.1074821458938742
2008-11-24,1.1086454674756954
2008-11-25,1.1098087890575166
2008-11-26,1.110972110639338
2008-11-27,1.1121354322211592
2008-11-28,1.1132987538029804
2008-11-29,1.1144620753848018
2008-11-30,1.115625396966623
2008-12-01,1.1167887185484444
2008-12-02,1.1077823579149892
2008-12-03,1.098775997281534
2008-12-04,1.089769636648079
2008-12-05,1.0807632760146237
2008-12-06,1.0717569153811686
2008-12-07,1.0627505547477132
2008-12-08,1.053744194114258
2008-12-09,1.0447378334808028
2008-12-10,1.0357314728473477
2008-12-11,1.0267251122138925
2008-12-12,1.0177187515804371
2008-12-13,1.008712390946982
2008-12-14,0.9997060303135268
2008-12-15,0.9906996696800716
2008-12-16,0.9816933090466164
2008-12-17,0.9726869484131613
2008-12-18,0.9636805877797061
2008-12-19,0.9546742271462509
2008-12-20,0.9456678665127957
2008-12-21,0.9366615058793405
2008-12-22,0.9276551452458853
2008-12-23,0.9186487846124302
2008-12-24,0.909642423978975
2008-12-25,0.9006360633455196
2008-12-26,0.8916297027120644
2008-12-27,0.8826233420786093
2008-12-28,0.8736169814451541
2008-12-29,0.8646106208116989
2008-12-30,0.8556042601782436
2008-12-31,0.8465978995447885
2009-01-01,0.8375915389113333
2009-01-02,0.8533526700198799
2009-01-03,0.8691138011284265
2009-01-04,0.8848749322369731
2009-01-05,0.9006360633455196
2009-01-06,0.9163971944540663
2009-01-07,0.9321583255626129
2009-01-08,0.9479194566711594
2009-01-09,0.9636805877797061
2009-01-10,0.9794417188882526
2009-01-11,0.9952028499967992
2009-01-12,1.010963981105346
2009-01-13,1.0267251122138925
2009-01-14,1.042486243322439
2009-01-15,1.0582473744309857
2009-01-16,1.0740085055395323
2009-01-17,1.089769636648079
2009-01-18,1.1055307677566253
2009-01-19,1.1212918988651719
2009-01-20,1.1370530299737185
2009-01-21,1.152814161082265
2009-01-22,1.168575292190812
2009-01-23,1.1843364232993585
2009-01-24,1.200097554407905
2009-01-25,1.2158586855164515
2009-01-26,1.231619816624998
2009-01-27,1.2473809477335447
2009-01-28,1.2631420788420915
2009-01-29,1.278903209950638
2009-01-30,1.2946643410591845
2009-01-31,1.310425472167731
2009-02-01,1.3261866032762777
2009-02-02,1.3137224434710497
2009-02-03,1.3012582836658213
2009-02-04,1.2887941238605933
2009-02-05,1.276329964055365
2009-02-06,1.263865804250137
2009-02-07,1.2514016444449085
2009-02-08,1.2389374846396806
2009-02-09,1.2264733248344524
2009-02-10,1.2140091650292242
2009-02-11,1.201545005223996
2009-02-12,1.1890808454187678
2009-02-13,1.1766166856135396
2009-02-14,1.1641525258083114
2009-02-15,1.1516883660030832
2009-02-16,1.1392242061978552
2009-02-17,1.1267600463926268
2009-02-18,1.1142958865873986
2009-02-19,1.1018317267821707
2009-02-20,1.0893675669769425
2009-02-21,1.0769034071717143
2009-02-22,1.064439247366486
2009-02-23,1.051975087561258
2009-02-24,1.0395109277560297
2009-02-25,1.0270467679508015
2009-02-26,1.0145826081455733
2009-02-27,1.0021184483403451
2009-02-28,0.989654288535117
2009-03-01,0.9771901287298889
2009-03-02,0.9816933090466164
2009-03-03,0.986196489363344
2009-03-04,0.9906996696800716
2009-03-05,0.9952028499967992
2009-03-06,0.9997060303135268
2009-03-07,1.0042092106302545
2009-03-08,1.008712390946982
2009-03-09,1.0132155712637096
2009-03-10,1.0177187515804371
2009-03-11,1.0222219318971648
2009-03-12,1.0267251122138925
2009-03-13,1.03122829253062
2009-03-14,1.0357314728473477
2009-03-15,1.0402346531640752
2009-03-16,1.0447378334808028
2009-03-17,1.0492410137975303
2009-03-18,1.053744194114258
2009-03-19,1.0582473744309857
2009-03-20,1.0627505547477132
2009-03-21,1.0672537350644409
2009-03-22,1.0717569153811686
2009-03-23,1.076260095697896
2009-03-24,1.0807632760146237
2009-03-25,1.0852664563313512
2009-03-26,1.089769636648079
2009-03-27,1.0942728169648064
2009-03-28,1.098775997281534
2009-03-29,1.1032791775982616
2009-03-30,1.1077823579149892
2009-03-31,1.1122855382317167
2009-04-01,1.1167887185484444
2009-04-02,1.1121354322211592
2009-04-03,1.1074821458938742
2009-04-04,1.102828859566589
2009-04-05,1.0981755732393037
2009-04-06,1.0935222869120185
2009-04-07,1.0888690005847332
2009-04-08,1.084215714257448
2009-04-09,1.079562427930163
2009-04-10,1.0749091416028778
2009-04-11,1.0702558552755925
2009-04-12,1.0656025689483075
2009-04-13,1.060949282621022
2009-04-14,1.056295996293737
2009-04-15,1.0516427099664518
2009-04-16,1.0469894236391666
2009-04-17,1.0423361373118816
2009-04-18,1.0376828509845963
2009-04-19,1.033029564657311
2009-04-20,1.0283762783300259
2009-04-21,1.0237229920027406
2009-04-22,1.0190697056754554
2009-04-23,1.0144164193481704
2009-04-24,1.0097631330208852
2009-04-25,1.0051098466936
2009-04-26,1.000456560366315
2009-04-27,0.9958032740390297
2009-04-28,0.9911499877117443
2009-04-29,0.9864967013844592
2009-04-30,0.981843415057174
2009-05-01,0.9771901287298889
2009-05-02,0.9850706942841622
2009-05-03,0.9929512598384355
2009-05-04,1.0008318253927087
2009-05-05,1.008712390946982
2009-05-06,1.0165929565012553
2009-05-07,1.0244735220555288
2009-05-08,1.032354087609802
2009-05-09,1.0402346531640752
2009-05-10,1.0481152187183485
2009-05-11,1.0559957842726218
2009-05-12,1.063876349826895
2009-05-13,1.0717569153811686
2009-05-14,1.0796374809354417
2009-05-15,1.087518046489715
2009-05-16,1.0953986120439883
2009-05-17,1.1032791775982616
2009-05-18,1.1111597431525349
2009-05-19,1.1190403087068082
2009-05-20,1.1269208742610815
2009-05-21,1.1348014398153548
2009-05-22,1.142682005369628
2009-05-23,1.1505625709239014
2009-05-24,1.1584431364781747
2009-05-25,1.1663237020324482
2009-05-26,1.1742042675867215
2009-05-27,1.1820848331409946
2009-05-28,1.1899653986952679
2009-05-29,1.1978459642495412
2009-05-30,1.2057265298038145
2009-05-31,1.2136070953580878
2009-06-01,1.221487660912361
2009-06-02,1.2168343745850758
2009-06-03,1.2121810882577908
2009-06-04,1.2075278019305056
2009-06-05,1.2028745156032203
2009-06-06,1.1982212292759353
2009-06-07,1.19356794294865
2009-06-08,1.1889146566213649
2009-06-09,1.1842613702940794
2009-06-10,1.1796080839667944
2009-06-11,1.1749547976395092
2009-06-12,1.170301511312224
2009-06-13,1.165648224984939
2009-06-14,1.1609949386576537
2009-06-15,1.1563416523303685
2009-06-16,1.1516883660030832
2009-06-17,1.1470350796757982
2009-06-18,1.142381793348513
2009-06-19,1.1377285070212277
2009-06-20,1.1330752206939427
2009-06-21,1.1284219343666575
2009-06-22,1.1237686480393723
2009-06-23,1.119115361712087
2009-06-24,1.1144620753848018
2009-06-25,1.1098087890575166
2009-06-26,1.1051555027302316
2009-06-27,1.1005022164029463
2009-06-28,1.095848930075661
2009-06-29,1.0911956437483759
2009-06-30,1.0865423574210906
2009-07-01,1.0818890710938056
2009-07-02,1.087518046489715
2009-07-03,1.0931470218856245
2009-07-04,1.098775997281534
2009-07-05,1.1044049726774434
2009-07-06,1.110033948073353
2009-07-07,1.1156629234692625
2009-07-08,1.121291898865172
2009-07-09,1.1269208742610815
2009-07-10,1.132549849656991
2009-07-11,1.1381788250529004
2009-07-12,1.14380780044881
2009-07-13,1.1494367758447195
2009-07-14,1.1550657512406288
2009-07-15,1.1606947266365384
2009-07-16,1.1663237020324482
2009-07-17,1.1719526774283575
2009-07-18,1.177581652824267
2009-07-19,1.1832106282201766
2009-07-20,1.188839603616086
2009-07-21,1.1944685790119955
2009-07-22,1.200097554407905
2009-07-23,1.2057265298038145
2009-07-24,1.211355505199724
2009-07-25,1.2169844805956334
2009-07-26,1.222613455991543
2009-07-27,1.2282424313874525
2009-07-28,1.2338714067833618
2009-07-29,1.2395003821792714
2009-07-30,1.245129357575181
2009-07-31,1.2507583329710903
2009-08-01,1.256387308367
2009-08-02,1.2541357182086363
2009-08-03,1.2518841280502722
2009-08-04,1.2496325378919084
2009-08-05,1.2473809477335447
2009-08-06,1.245129357575181
2009-08-07,1.242877767416817
2009-08-08,1.2406261772584533
2009-08-09,1.2383745871000895
2009-08-10,1.2361229969417258
2009-08-11,1.2338714067833618
2009-08-12,1.231619816624998
2009-08-13,1.2293682264666344
2009-08-14,1.2271166363082706
2009-08-15,1.2248650461499067
2009-08-16,1.222613455991543
2009-08-17,1.2203618658331792
2009-08-18,1.2181102756748154
2009-08-19,1.2158586855164515
2009-08-20,1.2136070953580878
2009-08-21,1.211355505199724
2009-08-22,1.2091039150413603
2009-08-23,1.2068523248829963
2009-08-24,1.2046007347246326
2009-08-25,1.2023491445662688
2009-08-26,1.200097554407905
2009-08-27,1.1978459642495412
2009-08-28,1.1955943740911774
2009-08-29,1.1933427839328137
2009-08-30,1.19109119377445
2009-08-31,1.188839603616086
2009-09-01,1.1865880134577222
2009-09-02,1.1889146566213649
2009-09-03,1.1912412997850073
2009-09-04,1.19356794294865
2009-09-05,1.1958945861122925
2009-09-06,1.1982212292759353
2009-09-07,1.2005478724395777
2009-09-08,1.2028745156032203
2009-09-09,1.205201158766863
2009-09-10,1.2075278019305056
2009-09-11,1.209854445094148
2009-09-12,1.2121810882577908
2009-09-13,1.2145077314214332
2009-09-14,1.2168343745850758
2009-09-15,1.2191610177487184
2009-09-16,1.221487660912361
2009-09-17,1.223814304076004
2009-09-18,1.2261409472396463
2009-09-19,1.228467590403289
2009-09-20,1.2307942335669315
2009-09-21,1.2331208767305741
2009-09-22,1.2354475198942165
2009-09-23,1.2377741630578594
2009-09-24,1.2401008062215018
2009-09-25,1.2424274493851444
2009-09-26,1.244754092548787
2009-09-27,1.2470807357124296
2009-09-28,1.249407378876072
2009-09-29,1.2517340220397148
2009-09-30,1.2540606652033572
2009-10-01,1.256387308367
2009-10-02,1.2541357182086363
2009-10-03,1.2518841280502722
2009-10-04,1.2496325378919084
2009-10-05,1.2473809477335447
2009-10-06,1.245129357575181
2009-10-07,1.242877767416817
2009-10-08,1.2406261772584533
2009-10-09,1.2383745871000895
2009-10-10,1.2361229969417258
2009-10-11,1.2338714067833618
2009-10-12,1.231619816624998
2009-10-13,1.2293682264666344
2009-10-14,1.2271166363082706
2009-10-15,1.2248650461499067
2009-10-16,1.222613455991543
2009-10-17,1.2203618658331792
2009-10-18,1.2181102756748154
2009-10-19,1.2158586855164515
2009-10-20,1.2136070953580878
2009-10-21,1.211355505199724
2009-10-22,1.2091039150413603
2009-10-23,1.2068523248829963
2009-10-24,1.2046007347246326
2009-10-25,1.2023491445662688
2009-10-26,1.200097554407905
2009-10-27,1.1978459642495412
2009-10-28,1.1955943740911774
2009-10-29,1.1933427839328137
2009-10-30,1.19109119377445
2009-10-31,1.188839603616086
2009-11-01,1.1865880134577222
2009-11-02,1.1830980487122582
2009-11-03,1.1796080839667944
2009-11-04,1.1761181192213306
2009-11-05,1.1726281544758668
2009-11-06,1.1691381897304027
2009-11-07,1.165648224984939
2009-11-08,1.1621582602394749
2009-11-09,1.158668295494011
2009-11-10,1.1551783307485473
2009-11-11,1.1516883660030832
2009-11-12,1.1481984012576194
2009-11-13,1.1447084365121554
2009-11-14,1.1412184717666918
2009-11-15,1.1377285070212277
2009-11-16,1.134238542275764
2009-11-17,1.1307485775303
2009-11-18,1.127258612784836
2009-11-19,1.1237686480393723
2009-11-20,1.1202786832939085
2009-11-21,1.1167887185484444
2009-11-22,1.1132987538029804
2009-11-23,1.1098087890575166
2009-11-24,1.1063188243120528
2009-11-25,1.102828859566589
2009-11-26,1.099338894821125
2009-11-27,1.095848930075661
2009-11-28,1.0923589653301973
2009-11-29,1.0888690005847332
2009-11-30,1.0853790358392694
2009-12-01,1.0818890710938056
2009-12-02,1.089769636648079
2009-12-03,1.0976502022023522
2009-12-04,1.1055307677566253
2009-12-05,1.1134113333108986
2009-12-06,1.121291898865172
2009-12-07,1.1291724644194452
2009-12-08,1.1370530299737185
2009-12-09,1.1449335955279918
2009-12-10,1.152814161082265
2009-12-11,1.1606947266365384
2009-12-12,1.168575292190812
2009-12-13,1.1764558577450852
2009-12-14,1.1843364232993585
2009-12-15,1.1922169888536318
2009-12-16,1.200097554407905
2009-12-17,1.2079781199621782
2009-12-18,1.2158586855164515
2009-12-19,1.2237392510707248
2009-12-20,1.231619816624998
2009-12-21,1.2395003821792714
2009-12-22,1.2473809477335447
2009-12-23,1.2552615132878182
2009-12-24,1.2631420788420915
2009-12-25,1.2710226443963648
2009-12-26,1.278903209950638
2009-12-27,1.2867837755049112
2009-12-28,1.2946643410591845
2009-12-29,1.3025449066134578
2009-12-30,1.310425472167731
2009-12-31,1.3183060377220044
2010-01-01,1.3261866032762777
2010-01-02,1.3183060377220044
2010-01-03,1.310425472167731
2010-01-04,1.3025449066134578
2010-01-05,1.2946643410591845
2010-01-06,1.2867837755049112
2010-01-07,1.278903209950638
2010-01-08,1.2710226443963648
2010-01-09,1.2631420788420915
2010-01-10,1.2552615132878182
2010-01-11,1.2473809477335447
2010-01-12,1.2395003821792714
2010-01-13,1.231619816624998
2010-01-14,1.2237392510707248
2010-01-15,1.2158586855164515
2010-01-16,1.2079781199621782
2010-01-17,1.200097554407905
2010-01-18,1.1922169888536318
2010-01-19,1.1843364232993585
2010-01-20,1.1764558577450852
2010-01-21,1.168575292190812
2010-01-22,1.1606947266365384
2010-01-23,1.152814161082265
2010-01-24,1.1449335955279918
2010-01-25,1.1370530299737185
2010-01-26,1.1291724644194452
2010-01-27,1.121291898865172
2010-01-28,1.1134113333108986
2010-01-29,1.1055307677566253
2010-01-30,1.0976502022023522
2010-01-31,1.089769636648079
2010-02-01,1.0818890710938056
2010-02-02,1.0868747350158967
2010-02-03,1.091860398937988
2010-02-04,1.0968460628600794
2010-02-05,1.1018317267821707
2010-02-06,1.106817390704262
2010-02-07,1.111803054626353
2010-02-08,1.1167887185484444
2010-02-09,1.1217743824705357
2010-02-10,1.1267600463926268
2010-02-11,1.1317457103147184
2010-02-12,1.1367313742368095
2010-02-13,1.1417170381589008
2010-02-14,1.146702702080992
2010-02-15,1.1516883660030832
2010-02-16,1.1566740299251748
2010-02-17,1.1616596938472659
2010-02-18,1.1666453577693572
2010-02-19,1.1716310216914483
2010-02-20,1.1766166856135396
2010-02-21,1.181602349535631
2010-02-22,1.1865880134577222
2010-02-23,1.1915736773798136
2010-02-24,1.1965593413019047
2010-02-25,1.201545005223996
2010-02-26,1.2065306691460873
2010-02-27,1.2115163330681786
2010-02-28,1.2165019969902697
2010-03-01,1.221487660912361
2010-03-02,1.2147328904372696
2010-03-03,1.2079781199621782
2010-03-04,1.201223349487087
2010-03-05,1.1944685790119955
2010-03-06,1.1877138085369041
2010-03-07,1.1809590380618127
2010-03-08,1.1742042675867215
2010-03-09,1.16744949711163
2010-03-10,1.1606947266365384
2010-03-11,1.153939956161447
2010-03-12,1.1471851856863555
2010-03-13,1.1404304152112643
2010-03-14,1.1336756447361729
2010-03-15,1.1269208742610815
2010-03-16,1.12016610378599
2010-03-17,1.1134113333108986
2010-03-18,1.1066565628358074
2010-03-19,1.099901792360716
2010-03-20,1.0931470218856245
2010-03-21,1.086392251410533
2010-03-22,1.0796374809354419
2010-03-23,1.0728827104603504
2010-03-24,1.0661279399852588
2010-03-25,1.0593731695101676
2010-03-26,1.0526183990350761
2010-03-27,1.0458636285599847
2010-03-28,1.0391088580848933
2010-03-29,1.032354087609802
2010-03-30,1.0255993171347106
2010-03-31,1.0188445466596192
2010-04-01,1.0120897761845278
2010-04-02,1.0097631330208852
2010-04-03,1.0074364898572425
2010-04-04,1.0051098466936
2010-04-05,1.0027832035299573
2010-04-06,1.000456560366315
2010-04-07,0.9981299172026722
2010-04-08,0.9958032740390297
2010-04-09,0.993476630875387
2010-04-10,0.9911499877117443
2010-04-11,0.9888233445481018
2010-04-12,0.9864967013844592
2010-04-13,0.9841700582208166
2010-04-14,0.981843415057174
2010-04-15,0.9795167718935315
2010-04-16,0.9771901287298889
2010-04-17,0.9748634855662462
2010-04-18,0.9725368424026037
2010-04-19,0.9702101992389611
2010-04-20,0.9678835560753185
2010-04-21,0.9655569129116759
2010-04-22,0.9632302697480334
2010-04-23,0.9609036265843908
2010-04-24,0.958576983420748
2010-04-25,0.9562503402571055
2010-04-26,0.9539236970934629
2010-04-27,0.9515970539298203
2010-04-28,0.9492704107661777
2010-04-29,0.9469437676025352
2010-04-30,0.9446171244388926
2010-05-01,0.94229048127525
2010-05-02,0.9490452517503414
2010-05-03,0.9558000222254328
2010-05-04,0.9625547927005242
2010-05-05,0.9693095631756156
2010-05-06,0.976064333650707
2010-05-07,0.9828191041257983
2010-05-08,0.9895738746008897
2010-05-09,0.9963286450759811
2010-05-10,1.0030834155510726
2010-05-11,1.0098381860261638
2010-05-12,1.0165929565012553
2010-05-13,1.023347726976347
2010-05-14,1.0301024974514381
2010-05-15,1.0368572679265295
2010-05-16,1.043612038401621
2010-05-17,1.0503668088767124
2010-05-18,1.0571215793518036
2010-05-19,1.063876349826895
2010-05-20,1.0706311203019865
2010-05-21,1.077385890777078
2010-05-22,1.0841406612521693
2010-05-23,1.0908954317272608
2010-05-24,1.0976502022023522
2010-05-25,1.1044049726774434
2010-05-26,1.1111597431525349
2010-05-27,1.1179145136276263
2010-05-28,1.1246692841027177
2010-05-29,1.1314240545778091
2010-05-30,1.1381788250529004
2010-05-31,1.1449335955279918
2010-06-01,1.1516883660030832
2010-06-02,1.1470350796757982
2010-06-03,1.142381793348513
2010-06-04,1.1377285070212277
2010-06-05,1.1330752206939427
2010-06-06,1.1284219343666575
2010-06-07,1.1237686480393723
2010-06-08,1.119115361712087
2010-06-09,1.1144620753848018
2010-06-10,1.1098087890575166
2010-06-11,1.1051555027302316
2010-06-12,1.1005022164029463
2010-06-13,1.095848930075661
2010-06-14,1.0911956437483759
2010-06-15,1.0865423574210906
2010-06-16,1.0818890710938056
2010-06-17,1.0772357847665204
2010-06-18,1.0725824984392351
2010-06-19,1.06792921211195
2010-06-20,1.0632759257846647
2010-06-21,1.0586226394573797
2010-06-22,1.0539693531300944
2010-06-23,1.0493160668028092
2010-06-24,1.044662780475524
2010-06-25,1.040009494148239
2010-06-26,1.0353562078209537
2010-06-27,1.0307029214936685
2010-06-28,1.0260496351663833
2010-06-29,1.021396348839098
2010-06-30,1.016743062511813
2010-07-01,1.0120897761845278
2010-07-02,1.0053350057094363
2010-07-03,0.9985802352343449
2010-07-04,0.9918254647592535
2010-07-05,0.9850706942841622
2010-07-06,0.9783159238090707
2010-07-07,0.9715611533339794
2010-07-08,0.964806382858888
2010-07-09,0.9580516123837967
2010-07-10,0.9512968419087051
2010-07-11,0.9445420714336138
2010-07-12,0.9377873009585224
2010-07-13,0.9310325304834309
2010-07-14,0.9242777600083396
2010-07-15,0.9175229895332482
2010-07-16,0.9107682190581569
2010-07-17,0.9040134485830653
2010-07-18,0.897258678107974
2010-07-19,0.8905039076328826
2010-07-20,0.8837491371577912
2010-07-21,0.8769943666826998
2010-07-22,0.8702395962076085
2010-07-23,0.8634848257325171
2010-07-24,0.8567300552574255
2010-07-25,0.8499752847823342
2010-07-26,0.8432205143072428
2010-07-27,0.8364657438321514
2010-07-28,0.82971097335706
2010-07-29,0.8229562028819687
2010-07-30,0.8162014324068773
2010-07-31,0.8094466619317858
2010-08-01,0.8026918914566944
2010-08-02,0.8049434816150582
2010-08-03,0.807195071773422
2010-08-04,0.8094466619317858
2010-08-05,0.8116982520901496
2010-08-06,0.8139498422485135
2010-08-07,0.8162014324068773
2010-08-08,0.8184530225652411
2010-08-09,0.8207046127236048
2010-08-10,0.8229562028819687
2010-08-11,0.8252077930403324
2010-08-12,0.8274593831986963
2010-08-13,0.82971097335706
2010-08-14,0.8319625635154239
2010-08-15,0.8342141536737876
2010-08-16,0.8364657438321514
2010-08-17,0.8387173339905152
2010-08-18,0.840968924148879
2010-08-19,0.8432205143072428
2010-08-20,0.8454721044656066
2010-08-21,0.8477236946239703
2010-08-22,0.8499752847823342
2010-08-23,0.8522268749406979
2010-08-24,0.8544784650990618
2010-08-25,0.8567300552574255
2010-08-26,0.8589816454157894
2010-08-27,0.8612332355741531
2010-08-28,0.8634848257325171
2010-08-29,0.8657364158908808
2010-08-30,0.8679880060492446
2010-08-31,0.8702395962076084
2010-09-01,0.8724911863659722
2010-09-02,0.8724911863659722
2010-09-03,0.8724911863659722
2010-09-04,0.8724911863659722
2010-09-05,0.8724911863659722
2010-09-06,0.8724911863659722
2010-09-07,0.8724911863659722
2010-09-08,0.8724911863659722
2010-09-09,0.8724911863659722
2010-09-10,0.8724911863659722
2010-09-11,0.8724911863659722
2010-09-12,0.8724911863659722
2010-09-13,0.8724911863659722
2010-09-14,0.8724911863659722
2010-09-15,0.8724911863659722
2010-09-16,0.8724911863659722
2010-09-17,0.8724911863659722
2010-09-18,0.8724911863659722
2010-09-19,0.8724911863659722
2010-09-20,0.8724911863659722
2010-09-21,0.8724911863659722
2010-09-22,0.8724911863659722
2010-09-23,0.8724911863659722
2010-09-24,0.8724911863659722
2010-09-25,0.8724911863659722
2010-09-26,0.8724911863659722
2010-09-27,0.8724911863659722
2010-09-28,0.8724911863659722
2010-09-29,0.8724911863659722
2010-09-30,0.8724911863659722
2010-10-01,0.8724911863659722
2010-10-02,0.8758685716035179
2010-10-03,0.8792459568410637
2010-10-04,0.8826233420786093
2010-10-05,0.886000727316155
2010-10-06,0.8893781125537007
2010-10-07,0.8927554977912464
2010-10-08,0.896132883028792
2010-10-09,0.8995102682663377
2010-10-10,0.9028876535038834
2010-10-11,0.9062650387414293
2010-10-12,0.909642423978975
2010-10-13,0.9130198092165206
2010-10-14,0.9163971944540663
2010-10-15,0.919774579691612
2010-10-16,0.9231519649291577
2010-10-17,0.9265293501667033
2010-10-18,0.9299067354042491
2010-10-19,0.9332841206417948
2010-10-20,0.9366615058793405
2010-10-21,0.9400388911168861
2010-10-22,0.9434162763544318
2010-10-23,0.9467936615919775
2010-10-24,0.9501710468295232
2010-10-25,0.9535484320670691
2010-10-26,0.9569258173046147
2010-10-27,0.9603032025421604
2010-10-28,0.9636805877797061
2010-10-29,0.9670579730172518
2010-10-30,0.9704353582547974
2010-10-31,0.9738127434923431
2010-11-01,0.9771901287298889
2010-11-02,0.9771901287298889
2010-11-03,0.9771901287298889
2010-11-04,0.9771901287298889
2010-11-05,0.9771901287298889
2010-11-06,0.9771901287298889
2010-11-07,0.9771901287298889
2010-11-08,0.9771901287298889
2010-11-09,0.9771901287298889
2010-11-10,0.9771901287298889
2010-11-11,0.9771901287298889
2010-11-12,0.9771901287298889
2010-11-13,0.9771901287298889
2010-11-14,0.9771901287298889
2010-11-15,0.9771901287298889
2010-11-16,0.9771901287298889
2010-11-17,0.9771901287298889
2010-11-18,0.9771901287298889
2010-11-19,0.9771901287298889
2010-11-20,0.9771901287298889
2010-11-21,0.9771901287298889
2010-11-22,0.9771901287298889
2010-11-23,0.9771901287298889
2010-11-24,0.9771901287298889
2010-11-25,0.9771901287298889
2010-11-26,0.9771901287298889
2010-11-27,0.9771901287298889
2010-11-28,0.9771901287298889
2010-11-29,0.9771901287298889
2010-11-30,0.9771901287298889
2010-12-01,0.9771901287298889
2010-12-02,0.9816933090466164
2010-12-03,0.986196489363344
2010-12-04,0.9906996696800716
2010-12-05,0.9952028499967992
2010-12-06,0.9997060303135268
2010-12-07,1.0042092106302545
2010-12-08,1.008712390946982
2010-12-09,1.0132155712637096
2010-12-10,1.0177187515804371
2010-12-11,1.0222219318971648
2010-12-12,1.0267251122138925
2010-12-13,1.03122829253062
2010-12-14,1.0357314728473477
2010-12-15,1.0402346531640752
2010-12-16,1.0447378334808028
2010-12-17,1.0492410137975303
2010-12-18,1.053744194114258
2010-12-19,1.0582473744309857
2010-12-20,1.0627505547477132
2010-12-21,1.0672537350644409
2010-12-22,1.0717569153811686
2010-12-23,1.076260095697896
2010-12-24,1.0807632760146237
2010-12-25,1.0852664563313512
2010-12-26,1.089769636648079
2010-12-27,1.0942728169648064
2010-12-28,1.098775997281534
2010-12-29,1.1032791775982616
2010-12-30,1.1077823579149892
2010-12-31,1.1122855382317167
2011-01-01,1.1167887185484444
2011-01-02,1.1089081529941711
2011-01-03,1.1010275874398978
2011-01-04,1.0931470218856245
2011-01-05,1.0852664563313512
2011-01-06,1.077385890777078
2011-01-07,1.0695053252228046
2011-01-08,1.0616247596685313
2011-01-09,1.053744194114258
2011-01-10,1.0458636285599847
2011-01-11,1.0379830630057114
2011-01-12,1.0301024974514381
2011-01-13,1.0222219318971648
2011-01-14,1.0143413663428915
2011-01-15,1.0064608007886182
2011-01-16,0.9985802352343449
2011-01-17,0.9906996696800716
2011-01-18,0.9828191041257983
2011-01-19,0.9749385385715251
2011-01-20,0.9670579730172518
2011-01-21,0.9591774074629785
2011-01-22,0.9512968419087051
2011-01-23,0.9434162763544318
2011-01-24,0.9355357108001585
2011-01-25,0.9276551452458853
2011-01-26,0.919774579691612
2011-01-27,0.9118940141373387
2011-01-28,0.9040134485830653
2011-01-29,0.896132883028792
2011-01-30,0.8882523174745188
2011-01-31,0.8803717519202455
2011-02-01,0.8724911863659722
2011-02-02,0.8724911863659722
2011-02-03,0.8724911863659722
2011-02-04,0.8724911863659722
2011-02-05,0.8724911863659722
2011-02-06,0.8724911863659722
2011-02-07,0.8724911863659722
2011-02-08,0.8724911863659722
2011-02-09,0.8724911863659722
2011-02-10,0.8724911863659722
2011-02-11,0.8724911863659722
2011-02-12,0.8724911863659722
2011-02-13,0.8724911863659722
2011-02-14,0.8724911863659722
2011-02-15,0.8724911863659722
2011-02-16,0.8724911863659722
2011-02-17,0.8724911863659722
2011-02-18,0.8724911863659722
2011-02-19,0.8724911863659722
2011-02-20,0.8724911863659722
2011-02-21,0.8724911863659722
2011-02-22,0.8724911863659722
2011-02-23,0.8724911863659722
2011-02-24,0.8724911863659722
2011-02-25,0.8724911863659722
2011-02-26,0.8724911863659722
2011-02-27,0.8724911863659722
2011-02-28,0.8724911863659722
