date,financial planning 
2009-08-24,29.907605779553997
2009-08-25,29.93250803249284
2009-08-26,29.95741028543169
2009-08-27,29.982312538370532
2009-08-28,30.007214791309377
2009-08-29,30.032117044248228
2009-08-30,30.057019297187075
2009-08-31,30.08192155012592
2009-09-01,30.106823803064763
2009-09-02,30.02962681895434
2009-09-03,29.95242983484392
2009-09-04,29.8752328507335
2009-09-05,29.798035866623074
2009-09-06,29.720838882512652
2009-09-07,29.64364189840223
2009-09-08,29.566444914291804
2009-09-09,29.48924793018139
2009-09-10,29.412050946070963
2009-09-11,29.33485396196054
2009-09-12,29.257656977850115
2009-09-13,29.180459993739692
2009-09-14,29.103263009629273
2009-09-15,29.02606602551885
2009-09-16,28.94886904140843
2009-09-17,28.871672057298003
2009-09-18,28.79447507318758
2009-09-19,28.717278089077162
2009-09-20,28.64008110496674
2009-09-21,28.562884120856314
2009-09-22,28.48568713674589
2009-09-23,28.40849015263547
2009-09-24,28.33129316852505
2009-09-25,28.254096184414625
2009-09-26,28.176899200304202
2009-09-27,28.09970221619378
2009-09-28,28.022505232083354
2009-09-29,27.94530824797294
2009-09-30,27.868111263862513
2009-10-01,27.79091427975209
2009-10-02,27.840718785629782
2009-10-03,27.890523291507478
2009-10-04,27.940327797385166
2009-10-05,27.990132303262858
2009-10-06,28.03993680914055
2009-10-07,28.089741315018244
2009-10-08,28.139545820895936
2009-10-09,28.189350326773624
2009-10-10,28.239154832651316
2009-10-11,28.28895933852901
2009-10-12,28.338763844406703
2009-10-13,28.38856835028439
2009-10-14,28.438372856162083
2009-10-15,28.488177362039778
2009-10-16,28.53798186791747
2009-10-17,28.58778637379516
2009-10-18,28.63759087967285
2009-10-19,28.68739538555055
2009-10-20,28.737199891428236
2009-10-21,28.787004397305928
2009-10-22,28.83680890318362
2009-10-23,28.886613409061315
2009-10-24,28.936417914939003
2009-10-25,28.986222420816695
2009-10-26,29.036026926694387
2009-10-27,29.085831432572082
2009-10-28,29.135635938449774
2009-10-29,29.18544044432746
2009-10-30,29.235244950205153
2009-10-31,29.28504945608285
2009-11-01,29.33485396196054
2009-11-02,29.154727665702886
2009-11-03,28.974601369445235
2009-11-04,28.79447507318758
2009-11-05,28.614348776929933
2009-11-06,28.43422248067228
2009-11-07,28.254096184414625
2009-11-08,28.073969888156974
2009-11-09,27.89384359189932
2009-11-10,27.71371729564167
2009-11-11,27.533590999384014
2009-11-12,27.35346470312636
2009-11-13,27.173338406868712
2009-11-14,26.993212110611058
2009-11-15,26.813085814353407
2009-11-16,26.632959518095753
2009-11-17,26.4528332218381
2009-11-18,26.272706925580447
2009-11-19,26.092580629322793
2009-11-20,25.912454333065146
2009-11-21,25.73232803680749
2009-11-22,25.55220174054984
2009-11-23,25.372075444292186
2009-11-24,25.191949148034535
2009-11-25,25.01182285177688
2009-11-26,24.831696555519226
2009-11-27,24.651570259261575
2009-11-28,24.471443963003924
2009-11-29,24.29131766674627
2009-11-30,24.11119137048862
2009-12-01,23.93106507423097
2009-12-02,24.130283097741735
2009-12-03,24.329501121252502
2009-12-04,24.52871914476327
2009-12-05,24.727937168274035
2009-12-06,24.927155191784806
2009-12-07,25.126373215295573
2009-12-08,25.32559123880634
2009-12-09,25.524809262317106
2009-12-10,25.724027285827873
2009-12-11,25.923245309338643
2009-12-12,26.12246333284941
2009-12-13,26.321681356360177
2009-12-14,26.520899379870944
2009-12-15,26.72011740338171
2009-12-16,26.91933542689248
2009-12-17,27.118553450403247
2009-12-18,27.317771473914018
2009-12-19,27.516989497424788
2009-12-20,27.716207520935555
2009-12-21,27.91542554444632
2009-12-22,28.11464356795709
2009-12-23,28.313861591467855
2009-12-24,28.513079614978626
2009-12-25,28.712297638489392
2009-12-26,28.91151566200016
2009-12-27,29.110733685510926
2009-12-28,29.309951709021693
2009-12-29,29.509169732532463
2009-12-30,29.70838775604323
2009-12-31,29.907605779553997
2010-01-01,30.106823803064763
2010-01-02,30.156628308942455
2010-01-03,30.20643281482015
2010-01-04,30.256237320697842
2010-01-05,30.30604182657553
2010-01-06,30.355846332453222
2010-01-07,30.405650838330917
2010-01-08,30.45545534420861
2010-01-09,30.5052598500863
2010-01-10,30.55506435596399
2010-01-11,30.604868861841688
2010-01-12,30.654673367719376
2010-01-13,30.704477873597067
2010-01-14,30.75428237947476
2010-01-15,30.804086885352454
2010-01-16,30.853891391230142
2010-01-17,30.903695897107834
2010-01-18,30.953500402985526
2010-01-19,31.00330490886322
2010-01-20,31.053109414740913
2010-01-21,31.1029139206186
2010-01-22,31.152718426496293
2010-01-23,31.202522932373988
2010-01-24,31.25232743825168
2010-01-25,31.302131944129368
2010-01-26,31.35193645000706
2010-01-27,31.401740955884755
2010-01-28,31.451545461762446
2010-01-29,31.501349967640138
2010-01-30,31.551154473517826
2010-01-31,31.600958979395525
2010-02-01,31.650763485273213
2010-02-02,31.56805243086919
2010-02-03,31.485341376465165
2010-02-04,31.402630322061142
2010-02-05,31.319919267657117
2010-02-06,31.237208213253094
2010-02-07,31.15449715884907
2010-02-08,31.071786104445046
2010-02-09,30.989075050041023
2010-02-10,30.906363995636998
2010-02-11,30.823652941232975
2010-02-12,30.74094188682895
2010-02-13,30.658230832424927
2010-02-14,30.575519778020897
2010-02-15,30.49280872361688
2010-02-16,30.410097669212856
2010-02-17,30.327386614808827
2010-02-18,30.244675560404808
2010-02-19,30.16196450600078
2010-02-20,30.079253451596756
2010-02-21,29.99654239719273
2010-02-22,29.913831342788708
2010-02-23,29.831120288384685
2010-02-24,29.74840923398066
2010-02-25,29.665698179576637
2010-02-26,29.58298712517261
2010-02-27,29.50027607076859
2010-02-28,29.417565016364563
2010-03-01,29.33485396196054
2010-03-02,29.33485396196054
2010-03-03,29.33485396196054
2010-03-04,29.33485396196054
2010-03-05,29.33485396196054
2010-03-06,29.33485396196054
2010-03-07,29.33485396196054
2010-03-08,29.33485396196054
2010-03-09,29.33485396196054
2010-03-10,29.33485396196054
2010-03-11,29.33485396196054
2010-03-12,29.33485396196054
2010-03-13,29.33485396196054
2010-03-14,29.33485396196054
2010-03-15,29.33485396196054
2010-03-16,29.33485396196054
2010-03-17,29.33485396196054
2010-03-18,29.33485396196054
2010-03-19,29.33485396196054
2010-03-20,29.33485396196054
2010-03-21,29.33485396196054
2010-03-22,29.33485396196054
2010-03-23,29.33485396196054
2010-03-24,29.33485396196054
2010-03-25,29.33485396196054
2010-03-26,29.33485396196054
2010-03-27,29.33485396196054
2010-03-28,29.33485396196054
2010-03-29,29.33485396196054
2010-03-30,29.33485396196054
2010-03-31,29.33485396196054
2010-04-01,29.33485396196054
2010-04-02,29.231924649813312
2010-04-03,29.12899533766608
2010-04-04,29.02606602551885
2010-04-05,28.923136713371623
2010-04-06,28.82020740122439
2010-04-07,28.717278089077162
2010-04-08,28.614348776929933
2010-04-09,28.511419464782698
2010-04-10,28.40849015263547
2010-04-11,28.305560840488237
2010-04-12,28.20263152834101
2010-04-13,28.09970221619378
2010-04-14,27.996772904046548
2010-04-15,27.89384359189932
2010-04-16,27.79091427975209
2010-04-17,27.687984967604862
2010-04-18,27.58505565545763
2010-04-19,27.4821263433104
2010-04-20,27.379197031163173
2010-04-21,27.27626771901594
2010-04-22,27.173338406868712
2010-04-23,27.070409094721484
2010-04-24,26.967479782574248
2010-04-25,26.86455047042702
2010-04-26,26.761621158279787
2010-04-27,26.65869184613256
2010-04-28,26.55576253398533
2010-04-29,26.4528332218381
2010-04-30,26.34990390969087
2010-05-01,26.24697459754364
2010-05-02,26.24697459754364
2010-05-03,26.24697459754364
2010-05-04,26.24697459754364
2010-05-05,26.24697459754364
2010-05-06,26.24697459754364
2010-05-07,26.24697459754364
2010-05-08,26.24697459754364
2010-05-09,26.24697459754364
2010-05-10,26.24697459754364
2010-05-11,26.24697459754364
2010-05-12,26.24697459754364
2010-05-13,26.24697459754364
2010-05-14,26.24697459754364
2010-05-15,26.24697459754364
2010-05-16,26.24697459754364
2010-05-17,26.24697459754364
2010-05-18,26.24697459754364
2010-05-19,26.24697459754364
2010-05-20,26.24697459754364
2010-05-21,26.24697459754364
2010-05-22,26.24697459754364
2010-05-23,26.24697459754364
2010-05-24,26.24697459754364
2010-05-25,26.24697459754364
2010-05-26,26.24697459754364
2010-05-27,26.24697459754364
2010-05-28,26.24697459754364
2010-05-29,26.24697459754364
2010-05-30,26.24697459754364
2010-05-31,26.24697459754364
2010-06-01,26.24697459754364
2010-06-02,26.195509941470025
2010-06-03,26.144045285396412
2010-06-04,26.092580629322793
2010-06-05,26.04111597324918
2010-06-06,25.989651317175564
2010-06-07,25.938186661101952
2010-06-08,25.886722005028336
2010-06-09,25.835257348954723
2010-06-10,25.783792692881104
2010-06-11,25.73232803680749
2010-06-12,25.680863380733875
2010-06-13,25.629398724660263
2010-06-14,25.577934068586647
2010-06-15,25.526469412513034
2010-06-16,25.475004756439414
2010-06-17,25.4235401003658
2010-06-18,25.372075444292186
2010-06-19,25.32061078821857
2010-06-20,25.269146132144957
2010-06-21,25.217681476071338
2010-06-22,25.16621681999773
2010-06-23,25.11475216392411
2010-06-24,25.063287507850497
2010-06-25,25.01182285177688
2010-06-26,24.960358195703268
2010-06-27,24.908893539629652
2010-06-28,24.85742888355604
2010-06-29,24.80596422748242
2010-06-30,24.754499571408807
2010-07-01,24.70303491533519
2010-07-02,24.678132662396347
2010-07-03,24.6532304094575
2010-07-04,24.628328156518652
2010-07-05,24.603425903579808
2010-07-06,24.578523650640964
2010-07-07,24.553621397702113
2010-07-08,24.52871914476327
2010-07-09,24.503816891824425
2010-07-10,24.478914638885577
2010-07-11,24.45401238594673
2010-07-12,24.429110133007885
2010-07-13,24.40420788006904
2010-07-14,24.379305627130194
2010-07-15,24.354403374191346
2010-07-16,24.329501121252502
2010-07-17,24.304598868313658
2010-07-18,24.27969661537481
2010-07-19,24.254794362435963
2010-07-20,24.22989210949712
2010-07-21,24.20498985655827
2010-07-22,24.180087603619427
2010-07-23,24.15518535068058
2010-07-24,24.130283097741735
2010-07-25,24.105380844802887
2010-07-26,24.080478591864043
2010-07-27,24.055576338925196
2010-07-28,24.03067408598635
2010-07-29,24.005771833047504
2010-07-30,23.98086958010866
2010-07-31,23.955967327169812
2010-08-01,23.93106507423097
2010-08-02,23.98086958010866
2010-08-03,24.03067408598635
2010-08-04,24.080478591864043
2010-08-05,24.130283097741735
2010-08-06,24.180087603619427
2010-08-07,24.22989210949712
2010-08-08,24.27969661537481
2010-08-09,24.329501121252502
2010-08-10,24.379305627130194
2010-08-11,24.429110133007885
2010-08-12,24.478914638885577
2010-08-13,24.52871914476327
2010-08-14,24.578523650640964
2010-08-15,24.628328156518652
2010-08-16,24.678132662396347
2010-08-17,24.727937168274035
2010-08-18,24.777741674151727
2010-08-19,24.827546180029422
2010-08-20,24.877350685907114
2010-08-21,24.927155191784806
2010-08-22,24.976959697662494
2010-08-23,25.02676420354019
2010-08-24,25.07656870941788
2010-08-25,25.126373215295573
2010-08-26,25.17617772117326
2010-08-27,25.22598222705096
2010-08-28,25.275786732928648
2010-08-29,25.32559123880634
2010-08-30,25.37539574468403
2010-08-31,25.425200250561726
2010-09-01,25.475004756439414
2010-09-02,25.475004756439414
2010-09-03,25.475004756439414
2010-09-04,25.475004756439414
2010-09-05,25.475004756439414
2010-09-06,25.475004756439414
2010-09-07,25.475004756439414
2010-09-08,25.475004756439414
2010-09-09,25.475004756439414
2010-09-10,25.475004756439414
2010-09-11,25.475004756439414
2010-09-12,25.475004756439414
2010-09-13,25.475004756439414
2010-09-14,25.475004756439414
2010-09-15,25.475004756439414
2010-09-16,25.475004756439414
2010-09-17,25.475004756439414
2010-09-18,25.475004756439414
2010-09-19,25.475004756439414
2010-09-20,25.475004756439414
2010-09-21,25.475004756439414
2010-09-22,25.475004756439414
2010-09-23,25.475004756439414
2010-09-24,25.475004756439414
2010-09-25,25.475004756439414
2010-09-26,25.475004756439414
2010-09-27,25.475004756439414
2010-09-28,25.475004756439414
2010-09-29,25.475004756439414
2010-09-30,25.475004756439414
2010-10-01,25.475004756439414
2010-10-02,25.425200250561726
2010-10-03,25.37539574468403
2010-10-04,25.32559123880634
2010-10-05,25.275786732928648
2010-10-06,25.22598222705096
2010-10-07,25.17617772117326
2010-10-08,25.126373215295573
2010-10-09,25.07656870941788
2010-10-10,25.02676420354019
2010-10-11,24.976959697662494
2010-10-12,24.927155191784806
2010-10-13,24.877350685907114
2010-10-14,24.827546180029422
2010-10-15,24.777741674151727
2010-10-16,24.727937168274035
2010-10-17,24.678132662396347
2010-10-18,24.628328156518652
2010-10-19,24.578523650640964
2010-10-20,24.52871914476327
2010-10-21,24.478914638885577
2010-10-22,24.429110133007885
2010-10-23,24.379305627130194
2010-10-24,24.329501121252502
2010-10-25,24.27969661537481
2010-10-26,24.22989210949712
2010-10-27,24.180087603619427
2010-10-28,24.130283097741735
2010-10-29,24.080478591864043
2010-10-30,24.03067408598635
2010-10-31,23.98086958010866
2010-11-01,23.93106507423097
2010-11-02,23.776671106010124
2010-11-03,23.62227713778928
2010-11-04,23.46788316956843
2010-11-05,23.313489201347586
2010-11-06,23.15909523312674
2010-11-07,23.004701264905897
2010-11-08,22.850307296685052
2010-11-09,22.695913328464204
2010-11-10,22.541519360243363
2010-11-11,22.38712539202252
2010-11-12,22.232731423801674
2010-11-13,22.07833745558083
2010-11-14,21.92394348735998
2010-11-15,21.769549519139137
2010-11-16,21.615155550918292
2010-11-17,21.460761582697447
2010-11-18,21.306367614476603
2010-11-19,21.151973646255758
2010-11-20,20.997579678034914
2010-11-21,20.84318570981407
2010-11-22,20.688791741593224
2010-11-23,20.53439777337238
2010-11-24,20.38000380515153
2010-11-25,20.225609836930687
2010-11-26,20.071215868709842
2010-11-27,19.916821900488998
2010-11-28,19.762427932268153
2010-11-29,19.60803396404731
2010-11-30,19.453639995826464
2010-12-01,19.29924602760562
2010-12-02,19.52336630405523
2010-12-03,19.747486580504848
2010-12-04,19.97160685695446
2010-12-05,20.195727133404073
2010-12-06,20.419847409853688
2010-12-07,20.6439676863033
2010-12-08,20.868087962752913
2010-12-09,21.092208239202527
2010-12-10,21.316328515652142
2010-12-11,21.540448792101753
2010-12-12,21.76456906855137
2010-12-13,21.98868934500098
2010-12-14,22.212809621450596
2010-12-15,22.43692989790021
2010-12-16,22.661050174349825
2010-12-17,22.885170450799436
2010-12-18,23.10929072724905
2010-12-19,23.333411003698664
2010-12-20,23.557531280148275
2010-12-21,23.781651556597893
2010-12-22,24.005771833047504
2010-12-23,24.22989210949712
2010-12-24,24.454012385946733
2010-12-25,24.678132662396347
2010-12-26,24.902252938845958
2010-12-27,25.126373215295573
2010-12-28,25.350493491745183
2010-12-29,25.5746137681948
2010-12-30,25.798734044644416
2010-12-31,26.022854321094027
2011-01-01,26.24697459754364
2011-01-02,26.24697459754364
2011-01-03,26.24697459754364
2011-01-04,26.24697459754364
2011-01-05,26.24697459754364
2011-01-06,26.24697459754364
2011-01-07,26.24697459754364
2011-01-08,26.24697459754364
2011-01-09,26.24697459754364
2011-01-10,26.24697459754364
2011-01-11,26.24697459754364
2011-01-12,26.24697459754364
2011-01-13,26.24697459754364
2011-01-14,26.24697459754364
2011-01-15,26.24697459754364
2011-01-16,26.24697459754364
2011-01-17,26.24697459754364
2011-01-18,26.24697459754364
2011-01-19,26.24697459754364
2011-01-20,26.24697459754364
2011-01-21,26.24697459754364
2011-01-22,26.24697459754364
2011-01-23,26.24697459754364
2011-01-24,26.24697459754364
2011-01-25,26.24697459754364
2011-01-26,26.24697459754364
2011-01-27,26.24697459754364
2011-01-28,26.24697459754364
2011-01-29,26.24697459754364
2011-01-30,26.24697459754364
2011-01-31,26.24697459754364
2011-02-01,26.24697459754364
2011-02-02,26.27454494901165
2011-02-03,26.302115300479656
2011-02-04,26.329685651947663
2011-02-05,26.357256003415674
2011-02-06,26.384826354883682
2011-02-07,26.41239670635169
2011-02-08,26.439967057819697
2011-02-09,26.467537409287704
2011-02-10,26.49510776075571
2011-02-11,26.52267811222372
2011-02-12,26.55024846369173
2011-02-13,26.577818815159738
2011-02-14,26.605389166627745
2011-02-15,26.632959518095753
2011-02-16,26.66052986956376
2011-02-17,26.688100221031767
2011-02-18,26.715670572499775
2011-02-19,26.743240923967786
2011-02-20,26.770811275435793
2011-02-21,26.7983816269038
2011-02-22,26.82595197837181
2011-02-23,26.853522329839816
2011-02-24,26.881092681307823
2011-02-25,26.90866303277583
2011-02-26,26.936233384243845
2011-02-27,26.963803735711853
2011-02-28,26.991374087179857
2011-03-01,27.018944438647864
2011-03-02,26.91933542689248
2011-03-03,26.819726415137097
2011-03-04,26.72011740338171
2011-03-05,26.62050839162633
2011-03-06,26.520899379870944
2011-03-07,26.421290368115564
2011-03-08,26.321681356360177
2011-03-09,26.222072344604797
2011-03-10,26.12246333284941
2011-03-11,26.022854321094027
2011-03-12,25.923245309338643
2011-03-13,25.82363629758326
2011-03-14,25.724027285827873
2011-03-15,25.624418274072493
2011-03-16,25.524809262317106
2011-03-17,25.425200250561726
2011-03-18,25.32559123880634
2011-03-19,25.22598222705096
2011-03-20,25.126373215295573
2011-03-21,25.02676420354019
2011-03-22,24.927155191784806
2011-03-23,24.827546180029422
2011-03-24,24.727937168274035
2011-03-25,24.628328156518652
2011-03-26,24.52871914476327
2011-03-27,24.429110133007885
2011-03-28,24.329501121252502
2011-03-29,24.22989210949712
2011-03-30,24.130283097741735
2011-03-31,24.03067408598635
2011-04-01,23.93106507423097
2011-04-02,24.00826205834139
2011-04-03,24.08545904245181
2011-04-04,24.162656026562235
2011-04-05,24.239853010672654
2011-04-06,24.31704999478308
2011-04-07,24.394246978893502
2011-04-08,24.471443963003924
2011-04-09,24.548640947114347
2011-04-10,24.62583793122477
2011-04-11,24.70303491533519
2011-04-12,24.780231899445614
2011-04-13,24.85742888355604
2011-04-14,24.93462586766646
2011-04-15,25.01182285177688
2011-04-16,25.089019835887303
2011-04-17,25.16621681999773
2011-04-18,25.24341380410815
2011-04-19,25.32061078821857
2011-04-20,25.397807772328992
2011-04-21,25.475004756439414
2011-04-22,25.55220174054984
2011-04-23,25.629398724660263
2011-04-24,25.70659570877068
2011-04-25,25.783792692881104
2011-04-26,25.86098967699153
2011-04-27,25.938186661101952
2011-04-28,26.015383645212374
2011-04-29,26.092580629322793
2011-04-30,26.16977761343322
2011-05-01,26.24697459754364
2011-05-02,26.222072344604797
2011-05-03,26.19717009166595
2011-05-04,26.172267838727105
2011-05-05,26.147365585788254
2011-05-06,26.12246333284941
2011-05-07,26.097561079910562
2011-05-08,26.07265882697172
2011-05-09,26.047756574032874
2011-05-10,26.022854321094027
2011-05-11,25.997952068155183
2011-05-12,25.97304981521634
2011-05-13,25.948147562277487
2011-05-14,25.923245309338643
2011-05-15,25.898343056399796
2011-05-16,25.87344080346095
2011-05-17,25.848538550522107
2011-05-18,25.82363629758326
2011-05-19,25.798734044644416
2011-05-20,25.77383179170557
2011-05-21,25.74892953876672
2011-05-22,25.724027285827873
2011-05-23,25.69912503288903
2011-05-24,25.674222779950185
2011-05-25,25.649320527011337
2011-05-26,25.624418274072493
2011-05-27,25.59951602113365
2011-05-28,25.5746137681948
2011-05-29,25.54971151525595
2011-05-30,25.524809262317106
2011-05-31,25.499907009378262
2011-06-01,25.475004756439414
2011-06-02,25.372075444292186
2011-06-03,25.269146132144957
2011-06-04,25.16621681999773
2011-06-05,25.063287507850497
2011-06-06,24.960358195703268
2011-06-07,24.85742888355604
2011-06-08,24.754499571408807
2011-06-09,24.651570259261575
2011-06-10,24.548640947114347
2011-06-11,24.445711634967118
2011-06-12,24.342782322819886
2011-06-13,24.239853010672654
2011-06-14,24.136923698525425
2011-06-15,24.033994386378197
2011-06-16,23.93106507423097
2011-06-17,23.828135762083736
2011-06-18,23.725206449936508
2011-06-19,23.62227713778928
2011-06-20,23.519347825642047
2011-06-21,23.416418513494815
2011-06-22,23.313489201347586
2011-06-23,23.210559889200358
2011-06-24,23.107630577053126
2011-06-25,23.004701264905897
2011-06-26,22.90177195275867
2011-06-27,22.79884264061144
2011-06-28,22.695913328464204
2011-06-29,22.592984016316976
2011-06-30,22.490054704169747
2011-07-01,22.38712539202252
2011-07-02,22.38712539202252
2011-07-03,22.38712539202252
2011-07-04,22.38712539202252
2011-07-05,22.38712539202252
2011-07-06,22.38712539202252
2011-07-07,22.38712539202252
2011-07-08,22.38712539202252
2011-07-09,22.38712539202252
2011-07-10,22.38712539202252
2011-07-11,22.38712539202252
2011-07-12,22.38712539202252
2011-07-13,22.38712539202252
2011-07-14,22.38712539202252
2011-07-15,22.38712539202252
2011-07-16,22.38712539202252
2011-07-17,22.38712539202252
2011-07-18,22.38712539202252
2011-07-19,22.38712539202252
2011-07-20,22.38712539202252
2011-07-21,22.38712539202252
2011-07-22,22.38712539202252
2011-07-23,22.38712539202252
2011-07-24,22.38712539202252
2011-07-25,22.38712539202252
2011-07-26,22.38712539202252
2011-07-27,22.38712539202252
2011-07-28,22.38712539202252
2011-07-29,22.38712539202252
2011-07-30,22.38712539202252
2011-07-31,22.38712539202252
2011-08-01,22.38712539202252
2011-08-02,22.38712539202252
2011-08-03,22.38712539202252
2011-08-04,22.38712539202252
2011-08-05,22.38712539202252
2011-08-06,22.38712539202252
2011-08-07,22.38712539202252
2011-08-08,22.38712539202252
2011-08-09,22.38712539202252
2011-08-10,22.38712539202252
2011-08-11,22.38712539202252
2011-08-12,22.38712539202252
2011-08-13,22.38712539202252
2011-08-14,22.38712539202252
2011-08-15,22.38712539202252
2011-08-16,22.38712539202252
2011-08-17,22.38712539202252
2011-08-18,22.38712539202252
2011-08-19,22.38712539202252
2011-08-20,22.38712539202252
2011-08-21,22.38712539202252
2011-08-22,22.38712539202252
2011-08-23,22.38712539202252
2011-08-24,22.38712539202252
2011-08-25,22.38712539202252
2011-08-26,22.38712539202252
2011-08-27,22.38712539202252
2011-08-28,22.38712539202252
2011-08-29,22.38712539202252
2011-08-30,22.38712539202252
2011-08-31,22.38712539202252
2011-09-01,22.38712539202252
2011-09-02,22.38712539202252
2011-09-03,22.38712539202252
2011-09-04,22.38712539202252
2011-09-05,22.38712539202252
2011-09-06,22.38712539202252
2011-09-07,22.38712539202252
2011-09-08,22.38712539202252
2011-09-09,22.38712539202252
2011-09-10,22.38712539202252
2011-09-11,22.38712539202252
2011-09-12,22.38712539202252
2011-09-13,22.38712539202252
2011-09-14,22.38712539202252
2011-09-15,22.38712539202252
2011-09-16,22.38712539202252
2011-09-17,22.38712539202252
2011-09-18,22.38712539202252
2011-09-19,22.38712539202252
2011-09-20,22.38712539202252
2011-09-21,22.38712539202252
2011-09-22,22.38712539202252
2011-09-23,22.38712539202252
2011-09-24,22.38712539202252
2011-09-25,22.38712539202252
2011-09-26,22.38712539202252
2011-09-27,22.38712539202252
2011-09-28,22.38712539202252
2011-09-29,22.38712539202252
2011-09-30,22.38712539202252
2011-10-01,22.38712539202252
2011-10-02,22.36222313908367
2011-10-03,22.337320886144823
2011-10-04,22.31241863320598
2011-10-05,22.28751638026713
2011-10-06,22.262614127328288
2011-10-07,22.23771187438944
2011-10-08,22.212809621450596
2011-10-09,22.18790736851175
2011-10-10,22.163005115572904
2011-10-11,22.138102862634057
2011-10-12,22.113200609695213
2011-10-13,22.088298356756365
2011-10-14,22.06339610381752
2011-10-15,22.038493850878673
2011-10-16,22.01359159793983
2011-10-17,21.98868934500098
2011-10-18,21.963787092062137
2011-10-19,21.93888483912329
2011-10-20,21.913982586184442
2011-10-21,21.889080333245598
2011-10-22,21.864178080306754
2011-10-23,21.839275827367906
2011-10-24,21.81437357442906
2011-10-25,21.789471321490215
2011-10-26,21.76456906855137
2011-10-27,21.739666815612523
2011-10-28,21.714764562673675
2011-10-29,21.68986230973483
2011-10-30,21.664960056795987
2011-10-31,21.640057803857136
2011-11-01,21.615155550918292
2011-11-02,21.486493910734254
2011-11-03,21.35783227055022
2011-11-04,21.22917063036618
2011-11-05,21.100508990182142
2011-11-06,20.971847349998107
2011-11-07,20.84318570981407
2011-11-08,20.71452406963003
2011-11-09,20.585862429445992
2011-11-10,20.457200789261954
2011-11-11,20.328539149077915
2011-11-12,20.19987750889388
2011-11-13,20.071215868709842
2011-11-14,19.942554228525804
2011-11-15,19.81389258834177
2011-11-16,19.68523094815773
2011-11-17,19.556569307973692
2011-11-18,19.427907667789658
2011-11-19,19.29924602760562
2011-11-20,19.17058438742158
2011-11-21,19.041922747237543
2011-11-22,18.913261107053504
2011-11-23,18.784599466869466
2011-11-24,18.65593782668543
2011-11-25,18.527276186501393
2011-11-26,18.398614546317354
2011-11-27,18.26995290613332
2011-11-28,18.14129126594928
2011-11-29,18.012629625765243
2011-11-30,17.883967985581208
2011-12-01,17.75530634539717
2011-12-02,17.929622115969092
2011-12-03,18.103937886541015
2011-12-04,18.278253657112934
2011-12-05,18.452569427684853
2011-12-06,18.626885198256776
2011-12-07,18.8012009688287
2011-12-08,18.97551673940062
2011-12-09,19.14983250997254
2011-12-10,19.324148280544463
2011-12-11,19.498464051116386
2011-12-12,19.67277982168831
2011-12-13,19.84709559226023
2011-12-14,20.02141136283215
2011-12-15,20.195727133404073
2011-12-16,20.370042903975992
2011-12-17,20.544358674547915
2011-12-18,20.718674445119838
2011-12-19,20.892990215691757
2011-12-20,21.06730598626368
2011-12-21,21.241621756835602
2011-12-22,21.415937527407525
2011-12-23,21.590253297979448
2011-12-24,21.76456906855137
2011-12-25,21.93888483912329
2011-12-26,22.113200609695213
2011-12-27,22.28751638026713
2011-12-28,22.461832150839054
2011-12-29,22.636147921410977
2011-12-30,22.810463691982896
2011-12-31,22.98477946255482
2012-01-01,23.15909523312674
2012-01-02,23.23380199194328
2012-01-03,23.30850875075982
2012-01-04,23.383215509576356
2012-01-05,23.457922268392892
2012-01-06,23.53262902720943
2012-01-07,23.60733578602597
2012-01-08,23.682042544842506
2012-01-09,23.756749303659046
2012-01-10,23.83145606247558
2012-01-11,23.90616282129212
2012-01-12,23.98086958010866
2012-01-13,24.055576338925196
2012-01-14,24.130283097741735
2012-01-15,24.20498985655827
2012-01-16,24.27969661537481
2012-01-17,24.354403374191346
2012-01-18,24.429110133007885
2012-01-19,24.503816891824425
2012-01-20,24.578523650640964
2012-01-21,24.6532304094575
2012-01-22,24.727937168274035
2012-01-23,24.80264392709058
2012-01-24,24.877350685907114
2012-01-25,24.95205744472365
2012-01-26,25.02676420354019
2012-01-27,25.101470962356725
2012-01-28,25.17617772117326
2012-01-29,25.250884479989804
2012-01-30,25.32559123880634
2012-01-31,25.40029799762288
2012-02-01,25.475004756439414
2012-02-02,25.39514580735967
2012-02-03,25.315286858279922
2012-02-04,25.235427909200173
2012-02-05,25.155568960120426
2012-02-06,25.07571001104068
2012-02-07,24.995851061960934
2012-02-08,24.915992112881185
2012-02-09,24.836133163801435
2012-02-10,24.756274214721692
2012-02-11,24.676415265641943
2012-02-12,24.596556316562197
2012-02-13,24.516697367482447
2012-02-14,24.4368384184027
2012-02-15,24.356979469322955
2012-02-16,24.277120520243205
2012-02-17,24.19726157116346
2012-02-18,24.117402622083713
2012-02-19,24.037543673003963
2012-02-20,23.957684723924217
2012-02-21,23.877825774844467
2012-02-22,23.79796682576472
2012-02-23,23.718107876684975
2012-02-24,23.638248927605225
2012-02-25,23.55838997852548
2012-02-26,23.478531029445733
2012-02-27,23.398672080365984
2012-02-28,23.318813131286237
2012-02-29,23.238954182206488
2012-03-01,23.15909523312674
2012-03-02,23.15909523312674
2012-03-03,23.15909523312674
2012-03-04,23.15909523312674
2012-03-05,23.15909523312674
2012-03-06,23.15909523312674
2012-03-07,23.15909523312674
2012-03-08,23.15909523312674
2012-03-09,23.15909523312674
2012-03-10,23.15909523312674
2012-03-11,23.15909523312674
2012-03-12,23.15909523312674
