date,advertising & marketing 
2008-07-01,10.877972354120343
2008-07-02,10.877972354120343
2008-07-03,10.877972354120343
2008-07-04,10.877972354120343
2008-07-05,10.877972354120343
2008-07-06,10.877972354120343
2008-07-07,10.877972354120343
2008-07-08,10.877972354120343
2008-07-09,10.877972354120343
2008-07-10,10.877972354120343
2008-07-11,10.877972354120343
2008-07-12,10.877972354120343
2008-07-13,10.877972354120343
2008-07-14,10.877972354120343
2008-07-15,10.877972354120343
2008-07-16,10.877972354120343
2008-07-17,10.877972354120343
2008-07-18,10.877972354120343
2008-07-19,10.877972354120343
2008-07-20,10.877972354120343
2008-07-21,10.877972354120343
2008-07-22,10.877972354120343
2008-07-23,10.877972354120343
2008-07-24,10.877972354120343
2008-07-25,10.877972354120343
2008-07-26,10.877972354120343
2008-07-27,10.877972354120343
2008-07-28,10.877972354120343
2008-07-29,10.877972354120343
2008-07-30,10.877972354120343
2008-07-31,10.877972354120343
2008-08-01,10.877972354120343
2008-08-02,10.858477780009018
2008-08-03,10.838983205897689
2008-08-04,10.819488631786363
2008-08-05,10.799994057675036
2008-08-06,10.78049948356371
2008-08-07,10.761004909452382
2008-08-08,10.741510335341056
2008-08-09,10.722015761229729
2008-08-10,10.702521187118403
2008-08-11,10.683026613007074
2008-08-12,10.663532038895749
2008-08-13,10.644037464784422
2008-08-14,10.624542890673096
2008-08-15,10.605048316561767
2008-08-16,10.585553742450442
2008-08-17,10.566059168339116
2008-08-18,10.546564594227789
2008-08-19,10.527070020116462
2008-08-20,10.507575446005134
2008-08-21,10.488080871893809
2008-08-22,10.468586297782482
2008-08-23,10.449091723671154
2008-08-24,10.429597149559827
2008-08-25,10.410102575448501
2008-08-26,10.390608001337174
2008-08-27,10.371113427225847
2008-08-28,10.35161885311452
2008-08-29,10.332124279003194
2008-08-30,10.312629704891869
2008-08-31,10.29313513078054
2008-09-01,10.273640556669214
2008-09-02,10.2132073769241
2008-09-03,10.152774197178987
2008-09-04,10.092341017433874
2008-09-05,10.031907837688761
2008-09-06,9.971474657943649
2008-09-07,9.911041478198534
2008-09-08,9.850608298453423
2008-09-09,9.790175118708309
2008-09-10,9.729741938963198
2008-09-11,9.669308759218083
2008-09-12,9.60887557947297
2008-09-13,9.548442399727858
2008-09-14,9.488009219982743
2008-09-15,9.42757604023763
2008-09-16,9.367142860492518
2008-09-17,9.306709680747405
2008-09-18,9.246276501002292
2008-09-19,9.18584332125718
2008-09-20,9.125410141512067
2008-09-21,9.064976961766952
2008-09-22,9.00454378202184
2008-09-23,8.944110602276726
2008-09-24,8.883677422531614
2008-09-25,8.823244242786501
2008-09-26,8.762811063041388
2008-09-27,8.702377883296275
2008-09-28,8.641944703551163
2008-09-29,8.581511523806048
2008-09-30,8.521078344060935
2008-10-01,8.460645164315823
2008-10-02,8.489887025482814
2008-10-03,8.519128886649803
2008-10-04,8.548370747816794
2008-10-05,8.577612608983783
2008-10-06,8.606854470150774
2008-10-07,8.636096331317765
2008-10-08,8.665338192484754
2008-10-09,8.694580053651745
2008-10-10,8.723821914818734
2008-10-11,8.753063775985725
2008-10-12,8.782305637152716
2008-10-13,8.811547498319705
2008-10-14,8.840789359486696
2008-10-15,8.870031220653685
2008-10-16,8.899273081820676
2008-10-17,8.928514942987665
2008-10-18,8.957756804154656
2008-10-19,8.986998665321646
2008-10-20,9.016240526488636
2008-10-21,9.045482387655625
2008-10-22,9.074724248822616
2008-10-23,9.103966109989607
2008-10-24,9.133207971156597
2008-10-25,9.162449832323587
2008-10-26,9.191691693490577
2008-10-27,9.220933554657567
2008-10-28,9.250175415824557
2008-10-29,9.279417276991548
2008-10-30,9.308659138158538
2008-10-31,9.337900999325528
2008-11-01,9.367142860492518
2008-11-02,9.326854073995776
2008-11-03,9.286565287499034
2008-11-04,9.246276501002292
2008-11-05,9.20598771450555
2008-11-06,9.165698928008808
2008-11-07,9.125410141512067
2008-11-08,9.085121355015325
2008-11-09,9.044832568518581
2008-11-10,9.00454378202184
2008-11-11,8.964254995525097
2008-11-12,8.923966209028356
2008-11-13,8.883677422531614
2008-11-14,8.843388636034872
2008-11-15,8.80309984953813
2008-11-16,8.762811063041388
2008-11-17,8.722522276544646
2008-11-18,8.682233490047905
2008-11-19,8.641944703551163
2008-11-20,8.60165591705442
2008-11-21,8.561367130557677
2008-11-22,8.521078344060935
2008-11-23,8.480789557564194
2008-11-24,8.440500771067452
2008-11-25,8.40021198457071
2008-11-26,8.359923198073968
2008-11-27,8.319634411577226
2008-11-28,8.279345625080483
2008-11-29,8.23905683858374
2008-11-30,8.198768052086999
2008-12-01,8.158479265590257
2008-12-02,8.197468413812912
2008-12-03,8.236457562035564
2008-12-04,8.275446710258219
2008-12-05,8.314435858480872
2008-12-06,8.353425006703525
2008-12-07,8.392414154926179
2008-12-08,8.431403303148832
2008-12-09,8.470392451371486
2008-12-10,8.509381599594139
2008-12-11,8.548370747816794
2008-12-12,8.587359896039446
2008-12-13,8.6263490442621
2008-12-14,8.665338192484754
2008-12-15,8.704327340707406
2008-12-16,8.743316488930061
2008-12-17,8.782305637152714
2008-12-18,8.821294785375368
2008-12-19,8.860283933598023
2008-12-20,8.899273081820676
2008-12-21,8.938262230043328
2008-12-22,8.977251378265983
2008-12-23,9.016240526488636
2008-12-24,9.05522967471129
2008-12-25,9.094218822933943
2008-12-26,9.133207971156597
2008-12-27,9.17219711937925
2008-12-28,9.211186267601905
2008-12-29,9.250175415824557
2008-12-30,9.28916456404721
2008-12-31,9.328153712269865
2009-01-01,9.367142860492518
2009-01-02,9.386637434603845
2009-01-03,9.406132008715172
2009-01-04,9.4256265828265
2009-01-05,9.445121156937825
2009-01-06,9.464615731049152
2009-01-07,9.48411030516048
2009-01-08,9.503604879271807
2009-01-09,9.523099453383132
2009-01-10,9.54259402749446
2009-01-11,9.562088601605785
2009-01-12,9.581583175717112
2009-01-13,9.60107774982844
2009-01-14,9.620572323939767
2009-01-15,9.640066898051092
2009-01-16,9.65956147216242
2009-01-17,9.679056046273747
2009-01-18,9.698550620385072
2009-01-19,9.718045194496401
2009-01-20,9.737539768607727
2009-01-21,9.757034342719054
2009-01-22,9.77652891683038
2009-01-23,9.796023490941709
2009-01-24,9.815518065053034
2009-01-25,9.83501263916436
2009-01-26,9.854507213275687
2009-01-27,9.874001787387014
2009-01-28,9.893496361498341
2009-01-29,9.912990935609667
2009-01-30,9.932485509720994
2009-01-31,9.951980083832321
2009-02-01,9.971474657943649
2009-02-02,9.960683018703449
2009-02-03,9.949891379463251
2009-02-04,9.939099740223053
2009-02-05,9.928308100982852
2009-02-06,9.917516461742654
2009-02-07,9.906724822502456
2009-02-08,9.895933183262256
2009-02-09,9.885141544022058
2009-02-10,9.87434990478186
2009-02-11,9.863558265541661
2009-02-12,9.852766626301461
2009-02-13,9.841974987061263
2009-02-14,9.831183347821064
2009-02-15,9.820391708580866
2009-02-16,9.809600069340668
2009-02-17,9.798808430100468
2009-02-18,9.78801679086027
2009-02-19,9.777225151620069
2009-02-20,9.766433512379871
2009-02-21,9.755641873139673
2009-02-22,9.744850233899474
2009-02-23,9.734058594659276
2009-02-24,9.723266955419078
2009-02-25,9.712475316178878
2009-02-26,9.701683676938679
2009-02-27,9.69089203769848
2009-02-28,9.680100398458281
2009-03-01,9.669308759218083
2009-03-02,9.649814185106756
2009-03-03,9.63031961099543
2009-03-04,9.610825036884103
2009-03-05,9.591330462772776
2009-03-06,9.571835888661449
2009-03-07,9.552341314550123
2009-03-08,9.532846740438796
2009-03-09,9.513352166327468
2009-03-10,9.493857592216141
2009-03-11,9.474363018104816
2009-03-12,9.454868443993488
2009-03-13,9.435373869882161
2009-03-14,9.415879295770834
2009-03-15,9.396384721659508
2009-03-16,9.376890147548181
2009-03-17,9.357395573436856
2009-03-18,9.337900999325528
2009-03-19,9.318406425214201
2009-03-20,9.298911851102874
2009-03-21,9.279417276991548
2009-03-22,9.259922702880221
2009-03-23,9.240428128768894
2009-03-24,9.220933554657567
2009-03-25,9.201438980546241
2009-03-26,9.181944406434914
2009-03-27,9.162449832323587
2009-03-28,9.14295525821226
2009-03-29,9.123460684100934
2009-03-30,9.103966109989607
2009-03-31,9.084471535878281
2009-04-01,9.064976961766952
2009-04-02,9.075049158391138
2009-04-03,9.085121355015325
2009-04-04,9.09519355163951
2009-04-05,9.105265748263696
2009-04-06,9.11533794488788
2009-04-07,9.125410141512067
2009-04-08,9.135482338136251
2009-04-09,9.145554534760437
2009-04-10,9.155626731384622
2009-04-11,9.165698928008808
2009-04-12,9.175771124632993
2009-04-13,9.18584332125718
2009-04-14,9.195915517881364
2009-04-15,9.20598771450555
2009-04-16,9.216059911129735
2009-04-17,9.226132107753921
2009-04-18,9.236204304378106
2009-04-19,9.246276501002292
2009-04-20,9.256348697626477
2009-04-21,9.266420894250663
2009-04-22,9.276493090874848
2009-04-23,9.286565287499034
2009-04-24,9.296637484123218
2009-04-25,9.306709680747405
2009-04-26,9.31678187737159
2009-04-27,9.326854073995776
2009-04-28,9.33692627061996
2009-04-29,9.346998467244147
2009-04-30,9.357070663868331
2009-05-01,9.367142860492518
2009-05-02,9.367142860492518
2009-05-03,9.367142860492518
2009-05-04,9.367142860492518
2009-05-05,9.367142860492518
2009-05-06,9.367142860492518
2009-05-07,9.367142860492518
2009-05-08,9.367142860492518
2009-05-09,9.367142860492518
2009-05-10,9.367142860492518
2009-05-11,9.367142860492518
2009-05-12,9.367142860492518
2009-05-13,9.367142860492518
2009-05-14,9.367142860492518
2009-05-15,9.367142860492518
2009-05-16,9.367142860492518
2009-05-17,9.367142860492518
2009-05-18,9.367142860492518
2009-05-19,9.367142860492518
2009-05-20,9.367142860492518
2009-05-21,9.367142860492518
2009-05-22,9.367142860492518
2009-05-23,9.367142860492518
2009-05-24,9.367142860492518
2009-05-25,9.367142860492518
2009-05-26,9.367142860492518
2009-05-27,9.367142860492518
2009-05-28,9.367142860492518
2009-05-29,9.367142860492518
2009-05-30,9.367142860492518
2009-05-31,9.367142860492518
2009-06-01,9.367142860492518
2009-06-02,9.33692627061996
2009-06-03,9.306709680747405
2009-06-04,9.276493090874848
2009-06-05,9.246276501002292
2009-06-06,9.216059911129735
2009-06-07,9.18584332125718
2009-06-08,9.155626731384622
2009-06-09,9.125410141512067
2009-06-10,9.09519355163951
2009-06-11,9.064976961766952
2009-06-12,9.034760371894397
2009-06-13,9.00454378202184
2009-06-14,8.974327192149284
2009-06-15,8.944110602276726
2009-06-16,8.913894012404171
2009-06-17,8.883677422531614
2009-06-18,8.853460832659058
2009-06-19,8.823244242786501
2009-06-20,8.793027652913946
2009-06-21,8.762811063041388
2009-06-22,8.732594473168831
2009-06-23,8.702377883296275
2009-06-24,8.672161293423718
2009-06-25,8.641944703551163
2009-06-26,8.611728113678605
2009-06-27,8.581511523806048
2009-06-28,8.551294933933493
2009-06-29,8.521078344060935
2009-06-30,8.49086175418838
2009-07-01,8.460645164315823
2009-07-02,8.460645164315823
2009-07-03,8.460645164315823
2009-07-04,8.460645164315823
2009-07-05,8.460645164315823
2009-07-06,8.460645164315823
2009-07-07,8.460645164315823
2009-07-08,8.460645164315823
2009-07-09,8.460645164315823
2009-07-10,8.460645164315823
2009-07-11,8.460645164315823
2009-07-12,8.460645164315823
2009-07-13,8.460645164315823
2009-07-14,8.460645164315823
2009-07-15,8.460645164315823
2009-07-16,8.460645164315823
2009-07-17,8.460645164315823
2009-07-18,8.460645164315823
2009-07-19,8.460645164315823
2009-07-20,8.460645164315823
2009-07-21,8.460645164315823
2009-07-22,8.460645164315823
2009-07-23,8.460645164315823
2009-07-24,8.460645164315823
2009-07-25,8.460645164315823
2009-07-26,8.460645164315823
2009-07-27,8.460645164315823
2009-07-28,8.460645164315823
2009-07-29,8.460645164315823
2009-07-30,8.460645164315823
2009-07-31,8.460645164315823
2009-08-01,8.460645164315823
2009-08-02,8.470392451371486
2009-08-03,8.48013973842715
2009-08-04,8.489887025482814
2009-08-05,8.499634312538475
2009-08-06,8.509381599594139
2009-08-07,8.519128886649803
2009-08-08,8.528876173705466
2009-08-09,8.53862346076113
2009-08-10,8.548370747816794
2009-08-11,8.558118034872457
2009-08-12,8.567865321928121
2009-08-13,8.577612608983783
2009-08-14,8.587359896039446
2009-08-15,8.59710718309511
2009-08-16,8.606854470150774
2009-08-17,8.616601757206437
2009-08-18,8.6263490442621
2009-08-19,8.636096331317765
2009-08-20,8.645843618373426
2009-08-21,8.65559090542909
2009-08-22,8.665338192484754
2009-08-23,8.675085479540417
2009-08-24,8.684832766596081
2009-08-25,8.694580053651745
2009-08-26,8.704327340707406
2009-08-27,8.714074627763072
2009-08-28,8.723821914818734
2009-08-29,8.733569201874397
2009-08-30,8.743316488930061
2009-08-31,8.753063775985725
2009-09-01,8.762811063041388
2009-09-02,8.722522276544646
2009-09-03,8.682233490047905
2009-09-04,8.641944703551163
2009-09-05,8.60165591705442
2009-09-06,8.561367130557677
2009-09-07,8.521078344060935
2009-09-08,8.480789557564194
2009-09-09,8.440500771067452
2009-09-10,8.40021198457071
2009-09-11,8.359923198073968
2009-09-12,8.319634411577226
2009-09-13,8.279345625080483
2009-09-14,8.23905683858374
2009-09-15,8.198768052086999
2009-09-16,8.158479265590257
2009-09-17,8.118190479093515
2009-09-18,8.077901692596773
2009-09-19,8.037612906100032
2009-09-20,7.997324119603289
2009-09-21,7.957035333106547
2009-09-22,7.916746546609805
2009-09-23,7.876457760113063
2009-09-24,7.836168973616322
2009-09-25,7.79588018711958
2009-09-26,7.755591400622838
2009-09-27,7.715302614126096
2009-09-28,7.675013827629353
2009-09-29,7.6347250411326115
2009-09-30,7.59443625463587
2009-10-01,7.554147468139128
2009-10-02,7.602883903417444
2009-10-03,7.6516203386957615
2009-10-04,7.700356773974079
2009-10-05,7.749093209252395
2009-10-06,7.797829644530712
2009-10-07,7.84656607980903
2009-10-08,7.895302515087346
2009-10-09,7.9440389503656625
2009-10-10,7.992775385643981
2009-10-11,8.041511820922297
2009-10-12,8.090248256200613
2009-10-13,8.13898469147893
2009-10-14,8.187721126757248
2009-10-15,8.236457562035564
2009-10-16,8.28519399731388
2009-10-17,8.333930432592199
2009-10-18,8.382666867870515
2009-10-19,8.431403303148832
2009-10-20,8.480139738427148
2009-10-21,8.528876173705466
2009-10-22,8.577612608983783
2009-10-23,8.6263490442621
2009-10-24,8.675085479540417
2009-10-25,8.723821914818734
2009-10-26,8.77255835009705
2009-10-27,8.821294785375368
2009-10-28,8.870031220653685
2009-10-29,8.918767655932001
2009-10-30,8.96750409121032
2009-10-31,9.016240526488636
2009-11-01,9.064976961766952
2009-11-02,8.974327192149284
2009-11-03,8.883677422531614
2009-11-04,8.793027652913946
2009-11-05,8.702377883296275
2009-11-06,8.611728113678605
2009-11-07,8.521078344060935
2009-11-08,8.430428574443265
2009-11-09,8.339778804825597
2009-11-10,8.249129035207927
2009-11-11,8.158479265590257
2009-11-12,8.067829495972587
2009-11-13,7.977179726354918
2009-11-14,7.88652995673725
2009-11-15,7.79588018711958
2009-11-16,7.70523041750191
2009-11-17,7.614580647884241
2009-11-18,7.523930878266571
2009-11-19,7.4332811086489015
2009-11-20,7.342631339031232
2009-11-21,7.251981569413562
2009-11-22,7.161331799795892
2009-11-23,7.070682030178223
2009-11-24,6.980032260560554
2009-11-25,6.889382490942884
2009-11-26,6.798732721325215
2009-11-27,6.708082951707545
2009-11-28,6.617433182089875
2009-11-29,6.526783412472207
2009-11-30,6.436133642854537
2009-12-01,6.3454838732368675
2009-12-02,6.38447302145952
2009-12-03,6.423462169682174
2009-12-04,6.4624513179048275
2009-12-05,6.501440466127481
2009-12-06,6.540429614350135
2009-12-07,6.5794187625727885
2009-12-08,6.618407910795442
2009-12-09,6.657397059018095
2009-12-10,6.6963862072407485
2009-12-11,6.735375355463402
2009-12-12,6.774364503686056
2009-12-13,6.8133536519087095
2009-12-14,6.852342800131363
2009-12-15,6.891331948354017
2009-12-16,6.9303210965766695
2009-12-17,6.969310244799323
2009-12-18,7.008299393021978
2009-12-19,7.047288541244631
2009-12-20,7.086277689467285
2009-12-21,7.125266837689939
2009-12-22,7.164255985912592
2009-12-23,7.203245134135246
2009-12-24,7.2422342823579
2009-12-25,7.281223430580552
2009-12-26,7.320212578803206
2009-12-27,7.35920172702586
2009-12-28,7.398190875248513
2009-12-29,7.437180023471167
2009-12-30,7.476169171693821
2009-12-31,7.515158319916474
2010-01-01,7.554147468139128
2010-01-02,7.583389329306118
2010-01-03,7.612631190473108
2010-01-04,7.641873051640098
2010-01-05,7.671114912807088
2010-01-06,7.700356773974079
2010-01-07,7.729598635141069
2010-01-08,7.758840496308058
2010-01-09,7.788082357475049
2010-01-10,7.817324218642039
2010-01-11,7.84656607980903
2010-01-12,7.87580794097602
2010-01-13,7.905049802143009
2010-01-14,7.93429166331
2010-01-15,7.96353352447699
2010-01-16,7.992775385643981
2010-01-17,8.02201724681097
2010-01-18,8.05125910797796
2010-01-19,8.08050096914495
2010-01-20,8.10974283031194
2010-01-21,8.13898469147893
2010-01-22,8.16822655264592
2010-01-23,8.197468413812912
2010-01-24,8.2267102749799
2010-01-25,8.255952136146892
2010-01-26,8.28519399731388
2010-01-27,8.314435858480872
2010-01-28,8.343677719647863
2010-01-29,8.372919580814852
2010-01-30,8.402161441981843
2010-01-31,8.431403303148832
2010-02-01,8.460645164315823
2010-02-02,8.460645164315823
2010-02-03,8.460645164315823
2010-02-04,8.460645164315823
2010-02-05,8.460645164315823
2010-02-06,8.460645164315823
2010-02-07,8.460645164315823
2010-02-08,8.460645164315823
2010-02-09,8.460645164315823
2010-02-10,8.460645164315823
2010-02-11,8.460645164315823
2010-02-12,8.460645164315823
2010-02-13,8.460645164315823
2010-02-14,8.460645164315823
2010-02-15,8.460645164315823
2010-02-16,8.460645164315823
2010-02-17,8.460645164315823
2010-02-18,8.460645164315823
2010-02-19,8.460645164315823
2010-02-20,8.460645164315823
2010-02-21,8.460645164315823
2010-02-22,8.460645164315823
2010-02-23,8.460645164315823
2010-02-24,8.460645164315823
2010-02-25,8.460645164315823
2010-02-26,8.460645164315823
2010-02-27,8.460645164315823
2010-02-28,8.460645164315823
2010-03-01,8.460645164315823
2010-03-02,8.441150590204495
2010-03-03,8.42165601609317
2010-03-04,8.402161441981843
2010-03-05,8.382666867870515
2010-03-06,8.363172293759188
2010-03-07,8.343677719647863
2010-03-08,8.324183145536535
2010-03-09,8.304688571425208
2010-03-10,8.28519399731388
2010-03-11,8.265699423202555
2010-03-12,8.246204849091228
2010-03-13,8.2267102749799
2010-03-14,8.207215700868574
2010-03-15,8.187721126757248
2010-03-16,8.16822655264592
2010-03-17,8.148731978534595
2010-03-18,8.129237404423268
2010-03-19,8.10974283031194
2010-03-20,8.090248256200613
2010-03-21,8.070753682089288
2010-03-22,8.05125910797796
2010-03-23,8.031764533866633
2010-03-24,8.012269959755306
2010-03-25,7.992775385643981
2010-03-26,7.9732808115326534
2010-03-27,7.953786237421327
2010-03-28,7.93429166331
2010-03-29,7.914797089198673
2010-03-30,7.895302515087346
2010-03-31,7.87580794097602
2010-04-01,7.8563133668646925
2010-04-02,7.8563133668646925
2010-04-03,7.8563133668646925
2010-04-04,7.8563133668646925
2010-04-05,7.8563133668646925
2010-04-06,7.8563133668646925
2010-04-07,7.8563133668646925
2010-04-08,7.8563133668646925
2010-04-09,7.8563133668646925
2010-04-10,7.8563133668646925
2010-04-11,7.8563133668646925
2010-04-12,7.8563133668646925
2010-04-13,7.8563133668646925
2010-04-14,7.8563133668646925
2010-04-15,7.8563133668646925
2010-04-16,7.8563133668646925
2010-04-17,7.8563133668646925
2010-04-18,7.8563133668646925
2010-04-19,7.8563133668646925
2010-04-20,7.8563133668646925
2010-04-21,7.8563133668646925
2010-04-22,7.8563133668646925
2010-04-23,7.8563133668646925
2010-04-24,7.8563133668646925
2010-04-25,7.8563133668646925
2010-04-26,7.8563133668646925
2010-04-27,7.8563133668646925
2010-04-28,7.8563133668646925
2010-04-29,7.8563133668646925
2010-04-30,7.8563133668646925
2010-05-01,7.8563133668646925
2010-05-02,7.84656607980903
2010-05-03,7.836818792753365
2010-05-04,7.8270715056977025
2010-05-05,7.817324218642039
2010-05-06,7.807576931586376
2010-05-07,7.797829644530712
2010-05-08,7.788082357475049
2010-05-09,7.778335070419385
2010-05-10,7.7685877833637225
2010-05-11,7.758840496308058
2010-05-12,7.749093209252395
2010-05-13,7.739345922196732
2010-05-14,7.729598635141069
2010-05-15,7.719851348085404
2010-05-16,7.7101040610297416
2010-05-17,7.700356773974079
2010-05-18,7.690609486918415
2010-05-19,7.6808621998627515
2010-05-20,7.671114912807088
2010-05-21,7.661367625751425
2010-05-22,7.6516203386957615
2010-05-23,7.641873051640098
2010-05-24,7.632125764584434
2010-05-25,7.6223784775287715
2010-05-26,7.612631190473108
2010-05-27,7.602883903417444
2010-05-28,7.593136616361781
2010-05-29,7.583389329306118
2010-05-30,7.573642042250455
2010-05-31,7.563894755194791
2010-06-01,7.554147468139128
2010-06-02,7.564219664763313
2010-06-03,7.574291861387499
2010-06-04,7.584364058011684
2010-06-05,7.59443625463587
2010-06-06,7.604508451260055
2010-06-07,7.614580647884241
2010-06-08,7.624652844508426
2010-06-09,7.6347250411326115
2010-06-10,7.644797237756797
2010-06-11,7.654869434380982
2010-06-12,7.664941631005168
2010-06-13,7.675013827629353
2010-06-14,7.685086024253539
2010-06-15,7.695158220877724
2010-06-16,7.70523041750191
2010-06-17,7.715302614126096
2010-06-18,7.725374810750281
2010-06-19,7.735447007374467
2010-06-20,7.745519203998652
2010-06-21,7.755591400622838
2010-06-22,7.7656635972470225
2010-06-23,7.775735793871209
2010-06-24,7.785807990495393
2010-06-25,7.79588018711958
2010-06-26,7.805952383743764
2010-06-27,7.816024580367951
2010-06-28,7.826096776992135
2010-06-29,7.836168973616322
2010-06-30,7.846241170240506
2010-07-01,7.8563133668646925
2010-07-02,7.836818792753365
2010-07-03,7.817324218642039
2010-07-04,7.797829644530712
2010-07-05,7.778335070419385
2010-07-06,7.758840496308058
2010-07-07,7.739345922196732
2010-07-08,7.719851348085404
2010-07-09,7.700356773974079
2010-07-10,7.6808621998627515
2010-07-11,7.661367625751425
2010-07-12,7.641873051640098
2010-07-13,7.6223784775287715
2010-07-14,7.602883903417444
2010-07-15,7.583389329306118
2010-07-16,7.563894755194791
2010-07-17,7.544400181083464
2010-07-18,7.524905606972137
2010-07-19,7.505411032860811
2010-07-20,7.485916458749483
2010-07-21,7.466421884638157
2010-07-22,7.44692731052683
2010-07-23,7.427432736415503
2010-07-24,7.407938162304176
2010-07-25,7.3884435881928505
2010-07-26,7.368949014081523
2010-07-27,7.349454439970197
2010-07-28,7.32995986585887
2010-07-29,7.310465291747543
2010-07-30,7.290970717636216
2010-07-31,7.27147614352489
2010-08-01,7.251981569413562
2010-08-02,7.251981569413562
2010-08-03,7.251981569413562
2010-08-04,7.251981569413562
2010-08-05,7.251981569413562
2010-08-06,7.251981569413562
2010-08-07,7.251981569413562
2010-08-08,7.251981569413562
2010-08-09,7.251981569413562
2010-08-10,7.251981569413562
2010-08-11,7.251981569413562
2010-08-12,7.251981569413562
2010-08-13,7.251981569413562
2010-08-14,7.251981569413562
2010-08-15,7.251981569413562
2010-08-16,7.251981569413562
2010-08-17,7.251981569413562
2010-08-18,7.251981569413562
2010-08-19,7.251981569413562
2010-08-20,7.251981569413562
2010-08-21,7.251981569413562
2010-08-22,7.251981569413562
2010-08-23,7.251981569413562
2010-08-24,7.251981569413562
2010-08-25,7.251981569413562
2010-08-26,7.251981569413562
2010-08-27,7.251981569413562
2010-08-28,7.251981569413562
2010-08-29,7.251981569413562
2010-08-30,7.251981569413562
2010-08-31,7.251981569413562
2010-09-01,7.251981569413562
2010-09-02,7.251981569413562
2010-09-03,7.251981569413562
2010-09-04,7.251981569413562
2010-09-05,7.251981569413562
2010-09-06,7.251981569413562
2010-09-07,7.251981569413562
2010-09-08,7.251981569413562
2010-09-09,7.251981569413562
2010-09-10,7.251981569413562
2010-09-11,7.251981569413562
2010-09-12,7.251981569413562
2010-09-13,7.251981569413562
2010-09-14,7.251981569413562
2010-09-15,7.251981569413562
2010-09-16,7.251981569413562
2010-09-17,7.251981569413562
2010-09-18,7.251981569413562
2010-09-19,7.251981569413562
2010-09-20,7.251981569413562
2010-09-21,7.251981569413562
2010-09-22,7.251981569413562
2010-09-23,7.251981569413562
2010-09-24,7.251981569413562
2010-09-25,7.251981569413562
2010-09-26,7.251981569413562
2010-09-27,7.251981569413562
2010-09-28,7.251981569413562
2010-09-29,7.251981569413562
2010-09-30,7.251981569413562
2010-10-01,7.251981569413562
2010-10-02,7.2422342823579
2010-10-03,7.232486995302235
2010-10-04,7.222739708246572
2010-10-05,7.212992421190909
2010-10-06,7.203245134135246
2010-10-07,7.193497847079581
2010-10-08,7.183750560023919
2010-10-09,7.174003272968255
2010-10-10,7.164255985912592
2010-10-11,7.154508698856928
2010-10-12,7.144761411801265
2010-10-13,7.135014124745601
2010-10-14,7.125266837689939
2010-10-15,7.115519550634274
2010-10-16,7.105772263578611
2010-10-17,7.096024976522949
2010-10-18,7.086277689467285
2010-10-19,7.076530402411621
2010-10-20,7.066783115355958
2010-10-21,7.057035828300295
2010-10-22,7.047288541244631
2010-10-23,7.037541254188968
2010-10-24,7.027793967133304
2010-10-25,7.018046680077641
2010-10-26,7.008299393021978
2010-10-27,6.998552105966314
2010-10-28,6.98880481891065
2010-10-29,6.979057531854988
2010-10-30,6.969310244799325
2010-10-31,6.95956295774366
2010-11-01,6.949815670687997
2010-11-02,6.91959908081544
2010-11-03,6.889382490942884
2010-11-04,6.859165901070328
2010-11-05,6.828949311197771
2010-11-06,6.798732721325215
2010-11-07,6.768516131452658
2010-11-08,6.738299541580102
2010-11-09,6.708082951707545
2010-11-10,6.677866361834989
2010-11-11,6.647649771962432
2010-11-12,6.617433182089875
2010-11-13,6.587216592217319
2010-11-14,6.557000002344762
2010-11-15,6.526783412472207
2010-11-16,6.496566822599649
2010-11-17,6.466350232727093
2010-11-18,6.436133642854537
2010-11-19,6.40591705298198
2010-11-20,6.375700463109424
2010-11-21,6.3454838732368675
2010-11-22,6.31526728336431
2010-11-23,6.285050693491754
2010-11-24,6.2548341036191974
2010-11-25,6.224617513746641
2010-11-26,6.194400923874085
2010-11-27,6.164184334001527
2010-11-28,6.133967744128972
2010-11-29,6.103751154256415
2010-11-30,6.073534564383859
2010-12-01,6.043317974511302
2010-12-02,6.053065261566965
2010-12-03,6.062812548622629
2010-12-04,6.072559835678292
2010-12-05,6.082307122733956
2010-12-06,6.092054409789618
2010-12-07,6.101801696845283
2010-12-08,6.111548983900946
2010-12-09,6.121296270956609
2010-12-10,6.131043558012272
2010-12-11,6.1407908450679365
2010-12-12,6.150538132123599
2010-12-13,6.160285419179263
2010-12-14,6.170032706234926
2010-12-15,6.17977999329059
2010-12-16,6.189527280346253
2010-12-17,6.199274567401916
2010-12-18,6.209021854457579
2010-12-19,6.218769141513243
2010-12-20,6.2285164285689065
2010-12-21,6.238263715624569
2010-12-22,6.248011002680233
2010-12-23,6.2577582897358965
2010-12-24,6.26750557679156
2010-12-25,6.277252863847223
2010-12-26,6.2870001509028866
2010-12-27,6.29674743795855
2010-12-28,6.306494725014214
2010-12-29,6.316242012069877
2010-12-30,6.325989299125539
2010-12-31,6.335736586181204
2011-01-01,6.3454838732368675
2011-01-02,6.3454838732368675
2011-01-03,6.3454838732368675
2011-01-04,6.3454838732368675
2011-01-05,6.3454838732368675
2011-01-06,6.3454838732368675
2011-01-07,6.3454838732368675
2011-01-08,6.3454838732368675
2011-01-09,6.3454838732368675
2011-01-10,6.3454838732368675
2011-01-11,6.3454838732368675
2011-01-12,6.3454838732368675
2011-01-13,6.3454838732368675
